orderNumber,productCode,productName,quantityOrdered,priceEach
10355,S32_4485,1974 Ducati 350 Mk3 Desmo,40,93.89
10355,S24_3371,1971 Alpine Renault 1600s,44,60.62
10355,S18_3482,1976 Ford Gran Torino,23,117.59
10355,S24_3856,1956 Porsche 356A Coupe,32,137.62
10355,S24_4620,1961 Chevrolet Impala,28,75.18
10355,S32_2206,1982 Ducati 996 R,38,32.99
10356,S18_2795,1928 Mercedes-Benz SSK,30,158.63
10356,S18_1984,1995 Honda Civic,27,130.87
10356,S18_2325,1932 Model A Ford J-Coupe,29,106.79
10356,S50_4713,2002 Yamaha YZR M1,26,78.11
10356,S24_1937,1939 Chevrolet Deluxe Coupe,48,31.86
10356,S18_1367,1936 Mercedes-Benz 500K Special Roadster,22,44.75
10356,S24_2022,1938 Cadillac V-16 Presidential Limousine,26,42.11
10356,S18_1129,1993 Mazda RX-7,43,120.31
10356,S18_1342,1937 Lincoln Berline,50,82.19
10357,S18_1097,1940 Ford Pickup Truck,39,112
10357,S18_4600,1940s Ford truck,28,105.34
10357,S18_3320,1917 Maxwell Touring Car,25,84.33
10357,S18_3136,18th Century Vintage Horse Carriage,44,104.72
10357,S18_2957,1934 Ford V8 Coupe,49,59.34
10357,S18_2949,1913 Ford Model T Speedster,41,91.18
10357,S18_2432,1926 Ford Fire Engine,41,58.95
10357,S12_1666,1958 Setra Bus,49,109.34
10357,S10_4962,1962 LanciaA Delta 16V,43,135.92
10357,S10_1949,1952 Alpine Renault 1300,32,199.3
10358,S32_1268,1980's GM Manhattan Express,41,82.83
10358,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,36,51.71
10358,S700_2824,1982 Camaro Z28,27,85.98
10358,S24_2840,1958 Chevy Corvette Limited Edition,36,33.59
10358,S12_3148,1969 Corvair Monza,49,129.93
10358,S24_4258,1936 Chrysler Airflow,41,88.62
10358,S24_2300,1962 Volkswagen Microbus,41,127.79
10358,S18_4668,1939 Cadillac Limousine,30,46.29
10358,S12_4473,1957 Chevy Pickup,42,98.36
10358,S18_2238,1998 Chrysler Plymouth Prowler,20,142.45
10358,S18_2319,1964 Mercedes Tour Bus,20,99.41
10358,S18_3232,1992 Ferrari 360 Spider red,32,137.17
10358,S18_4027,1970 Triumph Spitfire,25,117.77
10358,S24_1444,1970 Dodge Coronet,44,56.07
10359,S32_3207,1950's Chicago Surface Lines Streetcar,22,62.14
10359,S50_1392,Diamond T620 Semi-Skirted Tanker,46,99.55
10359,S32_2509,1954 Greyhound Scenicruiser,36,45.45
10359,S50_1514,1962 City of Detroit Streetcar,25,47.45
10359,S12_3891,1969 Ford Falcon,49,162.64
10359,S10_4757,1972 Alfa Romeo GTA,48,122.4
10359,S24_4048,1992 Porsche Cayenne Turbo Silver,22,108.82
10359,S12_1108,2001 Ferrari Enzo,42,180.79
10360,S18_4522,1904 Buick Runabout,40,76.36
10360,S24_2011,18th century schooner,31,100.77
10360,S24_3151,1912 Ford Model T Delivery Wagon,36,70.81
10360,S24_3816,1940 Ford Delivery Sedan,22,78.83
10360,S700_1138,The Schooner Bluenose,32,64.67
10360,S700_1938,The Mayflower,26,86.61
10360,S700_2610,The USS Constitution Ship,30,70.11
10360,S18_3140,1903 Ford Model A,29,122.93
10360,S700_3505,The Titanic,35,83.14
10360,S700_3962,The Queen Mary,31,92.36
10360,S72_3212,Pont Yacht,31,54.05
10360,S18_1662,1980s Black Hawk Helicopter,50,126.15
10360,S18_2581,P-51-D Mustang,41,68.43
10360,S18_3029,1999 Yamaha Speed Boat,46,71.4
10360,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,40,101.64
10360,S24_2841,1900s Vintage Bi-Plane,49,55.49
10360,S24_1785,1928 British Royal Navy Airplane,22,106.14
10360,S18_3259,Collectable Wooden Train,29,94.79
10361,S24_4278,1900s Vintage Tri-Plane,25,68.83
10361,S32_4289,1928 Ford Phaeton Deluxe,49,56.41
10361,S50_1341,1930 Buick Marquette Phaeton,33,35.78
10361,S700_1691,American Airlines: B767-300,20,88.6
10361,S700_2834,ATA: B757-300,44,107.97
10361,S24_3420,1937 Horch 930V Limousine,34,62.46
10361,S24_3949,Corsair F4U ( Bird Cage),26,61.42
10361,S10_2016,1996 Moto Guzzi 1100i,26,114.18
10361,S700_2466,America West Airlines B757-200,26,91.74
10361,S700_3167,F/A 18 Hornet 1/72,44,76.8
10361,S700_4002,American Airlines: MD-11S,35,62.19
10361,S72_1253,Boeing X-32A JSF,23,47.67
10361,S10_1678,1969 Harley Davidson Ultimate Chopper,20,92.83
10361,S700_2047,HMS Bounty,24,85.99
10362,S12_2823,2002 Suzuki XREO,22,131.04
10362,S24_1578,1997 BMW R 1100 S,50,91.29
10362,S18_2625,1936 Harley Davidson El Knucklehead,23,53.91
10362,S10_4698,2003 Harley-Davidson Eagle Drag Bike,22,182.04
10363,S24_3856,1956 Porsche 356A Coupe,31,113.75
10363,S32_1374,1997 BMW F650 ST,50,92.9
10363,S12_1099,1968 Ford Mustang,33,180.95
10363,S12_3380,1968 Dodge Charger,34,106.87
10363,S12_3990,1970 Plymouth Hemi Cuda,34,68.63
10363,S12_4675,1969 Dodge Charger,46,103.64
10363,S18_1889,1948 Porsche 356-A Roadster,22,61.6
10363,S24_2000,1960 BSA Gold Star DBD34,21,70.08
10363,S24_4620,1961 Chevrolet Impala,43,75.99
10363,S18_3278,1969 Dodge Super Bee,46,69.15
10363,S18_3482,1976 Ford Gran Torino,24,124.94
10363,S18_3782,1957 Vespa GS150,32,52.22
10363,S18_4721,1957 Corvette Convertible,28,123.5
10363,S24_2360,1982 Ducati 900 Monster,43,56.1
10363,S24_3371,1971 Alpine Renault 1600s,21,52.05
10364,S32_2206,1982 Ducati 996 R,48,38.22
10365,S18_1129,1993 Mazda RX-7,30,116.06
10365,S50_4713,2002 Yamaha YZR M1,44,68.34
10365,S32_4485,1974 Ducati 350 Mk3 Desmo,22,82.66
10366,S18_3232,1992 Ferrari 360 Spider red,34,154.1
10366,S18_2870,1999 Indy 500 Monte Carlo SS,49,105.6
10366,S18_1984,1995 Honda Civic,34,116.65
10367,S18_1589,1965 Aston Martin DB5,49,105.77
10367,S24_2972,1982 Lamborghini Diablo,36,36.25
10367,S18_1749,1917 Grand Touring Sedan,37,144.5
10367,S18_2248,1911 Ford Town Car,45,50.25
10367,S18_2325,1932 Model A Ford J-Coupe,27,124.59
10367,S18_3685,1948 Porsche Type 356 Roadster,46,131.39
10367,S18_2795,1928 Mercedes-Benz SSK,32,140.06
10367,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,43,77.31
10367,S18_4933,1957 Ford Thunderbird,44,66.99
10367,S24_1046,1970 Chevy Chevelle SS 454,21,72.76
10367,S24_1628,1966 Shelby Cobra 427 S/C,38,50.31
10367,S24_2022,1938 Cadillac V-16 Presidential Limousine,28,43.01
10367,S24_1937,1939 Chevrolet Deluxe Coupe,23,29.54
10368,S24_3191,1969 Chevrolet Camaro Z28,46,83.04
10368,S24_2766,1949 Jaguar XK 120,40,73.6
10368,S24_3969,1936 Mercedes Benz 500k Roadster,46,36.52
10368,S24_3432,2002 Chevy Corvette,20,93.16
10368,S24_2887,1952 Citroen-15CV,31,115.09
10369,S18_2949,1913 Ford Model T Speedster,42,100.3
10369,S10_1949,1952 Alpine Renault 1300,41,195.01
10369,S24_4258,1936 Chrysler Airflow,40,93.49
10369,S18_3320,1917 Maxwell Touring Car,45,80.36
10369,S18_3136,18th Century Vintage Horse Carriage,21,90.06
10369,S18_2957,1934 Ford V8 Coupe,28,51.84
10369,S18_1367,1936 Mercedes-Benz 500K Special Roadster,32,46.36
10369,S18_1342,1937 Lincoln Berline,44,89.38
10370,S18_1097,1940 Ford Pickup Truck,27,100.34
10370,S18_4668,1939 Cadillac Limousine,20,41.76
10370,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,25,63.99
10370,S10_4962,1962 LanciaA Delta 16V,35,128.53
10370,S18_2319,1964 Mercedes Tour Bus,22,101.87
10370,S18_4600,1940s Ford truck,29,105.34
10370,S18_2432,1926 Ford Fire Engine,22,60.16
10370,S12_1666,1958 Setra Bus,49,128.47
10370,S18_3232,1992 Ferrari 360 Spider red,27,167.65
10371,S32_1268,1980's GM Manhattan Express,26,82.83
10371,S32_2509,1954 Greyhound Scenicruiser,20,44.37
10371,S700_2824,1982 Camaro Z28,34,83.95
10371,S12_4473,1957 Chevy Pickup,49,104.28
10371,S24_2300,1962 Volkswagen Microbus,20,126.51
10371,S12_1108,2001 Ferrari Enzo,32,178.71
10371,S18_2238,1998 Chrysler Plymouth Prowler,25,160.46
10371,S24_2840,1958 Chevy Corvette Limited Edition,45,35.01
10371,S24_4048,1992 Porsche Cayenne Turbo Silver,28,95.81
10371,S50_1392,Diamond T620 Semi-Skirted Tanker,48,97.23
10371,S32_3207,1950's Chicago Surface Lines Streetcar,30,53.44
10371,S24_1444,1970 Dodge Coronet,25,53.75
10372,S12_3891,1969 Ford Falcon,34,140.15
10372,S700_1938,The Mayflower,44,74.48
10372,S18_3140,1903 Ford Model A,28,131.13
10372,S12_3148,1969 Corvair Monza,40,146.55
10372,S18_3259,Collectable Wooden Train,25,91.76
10372,S18_4027,1970 Triumph Spitfire,48,119.2
10372,S18_4522,1904 Buick Runabout,41,78.99
10372,S24_2011,18th century schooner,37,102
10372,S50_1514,1962 City of Detroit Streetcar,24,56.82
10373,S72_3212,Pont Yacht,29,48.05
10373,S700_3505,The Titanic,34,94.16
10373,S10_4757,1972 Alfa Romeo GTA,39,118.32
10373,S18_1662,1980s Black Hawk Helicopter,28,143.5
10373,S18_3029,1999 Yamaha Speed Boat,22,75.7
10373,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,50,99.52
10373,S24_2841,1900s Vintage Bi-Plane,38,58.92
10373,S700_3962,The Queen Mary,37,83.42
10373,S72_1253,Boeing X-32A JSF,25,44.2
10373,S24_3816,1940 Ford Delivery Sedan,23,83.86
10373,S24_3420,1937 Horch 930V Limousine,46,53.92
10373,S24_3151,1912 Ford Model T Delivery Wagon,33,82.31
10373,S24_3949,Corsair F4U ( Bird Cage),39,62.1
10373,S700_1138,The Schooner Bluenose,44,58
10373,S700_2047,HMS Bounty,32,76.94
10373,S700_2610,The USS Constitution Ship,41,69.39
10373,S700_4002,American Airlines: MD-11S,45,68.11
10374,S10_4698,2003 Harley-Davidson Eagle Drag Bike,22,158.8
10374,S18_2581,P-51-D Mustang,42,75.19
10374,S24_1785,1928 British Royal Navy Airplane,46,107.23
10374,S18_2625,1936 Harley Davidson El Knucklehead,22,48.46
10374,S10_2016,1996 Moto Guzzi 1100i,39,115.37
10374,S24_1578,1997 BMW R 1100 S,38,112.7
10375,S700_2466,America West Airlines B757-200,33,94.73
10375,S24_4278,1900s Vintage Tri-Plane,43,60.13
10375,S32_1374,1997 BMW F650 ST,37,87.9
10375,S32_4289,1928 Ford Phaeton Deluxe,44,59.85
10375,S50_1341,1930 Buick Marquette Phaeton,49,36.22
10375,S700_1691,American Airlines: B767-300,37,86.77
10375,S12_1099,1968 Ford Mustang,45,184.84
10375,S50_4713,2002 Yamaha YZR M1,49,69.16
10375,S24_2000,1960 BSA Gold Star DBD34,23,67.03
10375,S700_2834,ATA: B757-300,25,98.48
10375,S700_3167,F/A 18 Hornet 1/72,44,69.6
10375,S10_1678,1969 Harley Davidson Ultimate Chopper,21,76.56
10375,S12_2823,2002 Suzuki XREO,49,150.62
10375,S24_2360,1982 Ducati 900 Monster,20,60.26
10375,S32_4485,1974 Ducati 350 Mk3 Desmo,41,96.95
10376,S12_3380,1968 Dodge Charger,35,98.65
10377,S12_4675,1969 Dodge Charger,50,112.86
10377,S18_1129,1993 Mazda RX-7,35,124.56
10377,S18_3232,1992 Ferrari 360 Spider red,39,143.94
10377,S18_1889,1948 Porsche 356-A Roadster,31,61.6
10377,S12_3990,1970 Plymouth Hemi Cuda,24,65.44
10377,S18_1984,1995 Honda Civic,36,125.18
10378,S32_2206,1982 Ducati 996 R,40,35.8
10378,S24_4620,1961 Chevrolet Impala,41,80.84
10378,S24_3856,1956 Porsche 356A Coupe,33,129.2
10378,S18_3278,1969 Dodge Super Bee,22,66.74
10378,S18_1589,1965 Aston Martin DB5,34,121.95
10378,S24_3371,1971 Alpine Renault 1600s,46,52.66
10378,S24_2972,1982 Lamborghini Diablo,41,30.59
10378,S18_4721,1957 Corvette Convertible,49,122.02
10378,S18_3782,1957 Vespa GS150,28,60.3
10378,S18_3482,1976 Ford Gran Torino,43,146.99
10379,S18_2248,1911 Ford Town Car,27,50.85
10379,S18_1749,1917 Grand Touring Sedan,39,156.4
10379,S24_1628,1966 Shelby Cobra 427 S/C,32,48.8
10379,S18_3685,1948 Porsche Type 356 Roadster,32,134.22
10379,S18_2870,1999 Indy 500 Monte Carlo SS,29,113.52
10380,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,32,78.23
10380,S18_4933,1957 Ford Thunderbird,24,66.99
10380,S24_1046,1970 Chevy Chevelle SS 454,34,66.88
10380,S24_1937,1939 Chevrolet Deluxe Coupe,32,29.87
10380,S24_2022,1938 Cadillac V-16 Presidential Limousine,27,37.63
10380,S24_2766,1949 Jaguar XK 120,36,77.24
10380,S24_2887,1952 Citroen-15CV,44,111.57
10380,S18_2795,1928 Mercedes-Benz SSK,21,156.94
10380,S24_3191,1969 Chevrolet Camaro Z28,44,77.05
10380,S18_2325,1932 Model A Ford J-Coupe,40,119.5
10380,S24_3432,2002 Chevy Corvette,34,91.02
10380,S24_3969,1936 Mercedes Benz 500k Roadster,43,32.82
10380,S18_1342,1937 Lincoln Berline,27,88.36
10381,S12_1666,1958 Setra Bus,20,132.57
10381,S18_1097,1940 Ford Pickup Truck,48,114.34
10381,S10_1949,1952 Alpine Renault 1300,36,182.16
10381,S18_2957,1934 Ford V8 Coupe,40,51.22
10381,S18_3136,18th Century Vintage Horse Carriage,35,93.2
10381,S10_4962,1962 LanciaA Delta 16V,37,138.88
10381,S18_2432,1926 Ford Fire Engine,35,60.77
10381,S18_2949,1913 Ford Model T Speedster,41,100.3
10381,S18_1367,1936 Mercedes-Benz 500K Special Roadster,25,49.6
10382,S18_4600,1940s Ford truck,39,115.03
10382,S18_4668,1939 Cadillac Limousine,39,46.29
10382,S24_2300,1962 Volkswagen Microbus,20,120.12
10382,S24_4258,1936 Chrysler Airflow,33,97.39
10382,S18_2238,1998 Chrysler Plymouth Prowler,25,160.46
10382,S32_1268,1980's GM Manhattan Express,26,85.72
10382,S18_3320,1917 Maxwell Touring Car,50,84.33
10382,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,48,57.53
10382,S700_2824,1982 Camaro Z28,34,101.15
10382,S12_1108,2001 Ferrari Enzo,34,166.24
10382,S12_3148,1969 Corvair Monza,37,145.04
10382,S12_3891,1969 Ford Falcon,34,143.61
10382,S12_4473,1957 Chevy Pickup,32,103.1
10383,S18_4027,1970 Triumph Spitfire,38,137.88
10383,S24_1444,1970 Dodge Coronet,22,52.6
10383,S24_2840,1958 Chevy Corvette Limited Edition,40,33.24
10383,S24_4048,1992 Porsche Cayenne Turbo Silver,21,117.1
10383,S32_2509,1954 Greyhound Scenicruiser,32,53.57
10383,S18_3232,1992 Ferrari 360 Spider red,47,155.79
10383,S18_4522,1904 Buick Runabout,28,77.24
10383,S32_3207,1950's Chicago Surface Lines Streetcar,44,55.93
10383,S18_3140,1903 Ford Model A,24,125.66
10383,S50_1514,1962 City of Detroit Streetcar,38,48.62
10383,S18_2319,1964 Mercedes Tour Bus,27,119.05
10383,S18_3259,Collectable Wooden Train,26,83.7
10383,S50_1392,Diamond T620 Semi-Skirted Tanker,29,94.92
10384,S700_1938,The Mayflower,49,71.02
10384,S24_3151,1912 Ford Model T Delivery Wagon,43,71.69
10384,S24_2011,18th century schooner,28,114.29
10384,S10_4757,1972 Alfa Romeo GTA,34,129.2
10385,S700_1138,The Schooner Bluenose,25,62
10385,S24_3816,1940 Ford Delivery Sedan,37,78.83
10386,S24_2841,1900s Vintage Bi-Plane,39,56.86
10386,S700_3505,The Titanic,45,83.14
10386,S700_3962,The Queen Mary,30,80.44
10386,S72_3212,Pont Yacht,43,52.42
10386,S18_3029,1999 Yamaha Speed Boat,37,73.12
10386,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,22,100.58
10386,S18_1662,1980s Black Hawk Helicopter,25,130.88
10386,S24_4278,1900s Vintage Tri-Plane,50,71.73
10386,S24_3420,1937 Horch 930V Limousine,35,54.57
10386,S700_2610,The USS Constitution Ship,37,67.22
10386,S24_1785,1928 British Royal Navy Airplane,33,101.76
10386,S24_3949,Corsair F4U ( Bird Cage),41,55.96
10386,S700_2047,HMS Bounty,29,85.09
10386,S700_2466,America West Airlines B757-200,37,90.75
10386,S700_4002,American Airlines: MD-11S,44,59.22
10386,S72_1253,Boeing X-32A JSF,50,47.67
10386,S700_3167,F/A 18 Hornet 1/72,32,68
10386,S18_2581,P-51-D Mustang,21,72.65
10387,S32_1374,1997 BMW F650 ST,44,79.91
10388,S50_1341,1930 Buick Marquette Phaeton,27,41.02
10388,S700_1691,American Airlines: B767-300,46,74.9
10388,S700_2834,ATA: B757-300,50,111.53
10388,S10_1678,1969 Harley Davidson Ultimate Chopper,42,80.39
10388,S10_2016,1996 Moto Guzzi 1100i,50,118.94
10388,S12_2823,2002 Suzuki XREO,44,125.01
10388,S10_4698,2003 Harley-Davidson Eagle Drag Bike,21,156.86
10388,S32_4289,1928 Ford Phaeton Deluxe,35,58.47
10389,S24_1578,1997 BMW R 1100 S,45,112.7
10389,S24_2000,1960 BSA Gold Star DBD34,49,61.7
10389,S18_1889,1948 Porsche 356-A Roadster,49,63.91
10389,S12_1099,1968 Ford Mustang,26,182.9
10389,S18_2625,1936 Harley Davidson El Knucklehead,39,52.09
10389,S12_3380,1968 Dodge Charger,25,95.13
10389,S12_3990,1970 Plymouth Hemi Cuda,36,76.61
10389,S12_4675,1969 Dodge Charger,47,102.49
10390,S18_3482,1976 Ford Gran Torino,50,135.23
10390,S18_3782,1957 Vespa GS150,36,54.09
10390,S18_4721,1957 Corvette Convertible,49,122.02
10390,S24_2360,1982 Ducati 900 Monster,35,67.87
10390,S24_2972,1982 Lamborghini Diablo,37,35.87
10390,S24_3371,1971 Alpine Renault 1600s,46,51.43
10390,S18_2795,1928 Mercedes-Benz SSK,26,162
10390,S24_3856,1956 Porsche 356A Coupe,45,134.81
10390,S18_3278,1969 Dodge Super Bee,40,75.59
10390,S24_4620,1961 Chevrolet Impala,30,66.29
10390,S32_2206,1982 Ducati 996 R,41,39.02
10390,S32_4485,1974 Ducati 350 Mk3 Desmo,45,101.03
10390,S50_4713,2002 Yamaha YZR M1,22,81.36
10390,S18_1129,1993 Mazda RX-7,36,117.48
10390,S18_1984,1995 Honda Civic,34,132.29
10390,S18_2325,1932 Model A Ford J-Coupe,31,102.98
10391,S24_2022,1938 Cadillac V-16 Presidential Limousine,24,36.29
10391,S18_1342,1937 Lincoln Berline,35,102.74
10391,S18_1367,1936 Mercedes-Benz 500K Special Roadster,42,47.44
10391,S10_1949,1952 Alpine Renault 1300,24,195.01
10391,S18_2432,1926 Ford Fire Engine,44,57.73
10391,S18_2949,1913 Ford Model T Speedster,32,99.28
10391,S10_4962,1962 LanciaA Delta 16V,37,121.15
10391,S24_1937,1939 Chevrolet Deluxe Coupe,33,26.55
10391,S12_1666,1958 Setra Bus,39,110.7
10391,S18_1097,1940 Ford Pickup Truck,29,114.34
10392,S18_3320,1917 Maxwell Touring Car,36,98.22
10392,S18_3136,18th Century Vintage Horse Carriage,29,103.67
10392,S18_2957,1934 Ford V8 Coupe,37,61.21
10393,S18_4668,1939 Cadillac Limousine,44,41.76
10393,S24_2300,1962 Volkswagen Microbus,33,112.46
10393,S24_4258,1936 Chrysler Airflow,33,88.62
10393,S32_1268,1980's GM Manhattan Express,38,84.75
10393,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,31,63.35
10393,S700_2824,1982 Camaro Z28,21,83.95
10393,S18_2319,1964 Mercedes Tour Bus,38,104.32
10393,S12_3148,1969 Corvair Monza,35,145.04
10393,S18_4600,1940s Ford truck,30,106.55
10393,S12_4473,1957 Chevy Pickup,32,99.54
10393,S18_2238,1998 Chrysler Plymouth Prowler,20,137.53
10394,S18_4027,1970 Triumph Spitfire,37,124.95
10394,S24_1444,1970 Dodge Coronet,31,53.18
10394,S32_2509,1954 Greyhound Scenicruiser,36,47.08
10394,S32_3207,1950's Chicago Surface Lines Streetcar,30,55.93
10394,S18_3232,1992 Ferrari 360 Spider red,22,135.47
10394,S24_2840,1958 Chevy Corvette Limited Edition,46,35.36
10394,S24_4048,1992 Porsche Cayenne Turbo Silver,37,104.09
10395,S12_1108,2001 Ferrari Enzo,33,205.72
10395,S10_4757,1972 Alfa Romeo GTA,32,125.12
10395,S50_1514,1962 City of Detroit Streetcar,45,57.99
10395,S50_1392,Diamond T620 Semi-Skirted Tanker,46,98.39
10396,S700_1138,The Schooner Bluenose,39,62
10396,S18_3140,1903 Ford Model A,33,129.76
10396,S12_3891,1969 Ford Falcon,33,155.72
10396,S18_3259,Collectable Wooden Train,24,91.76
10396,S18_4522,1904 Buick Runabout,45,83.38
10396,S24_2011,18th century schooner,49,100.77
10396,S24_3151,1912 Ford Model T Delivery Wagon,27,77
10396,S24_3816,1940 Ford Delivery Sedan,37,77.99
10397,S72_3212,Pont Yacht,34,52.96
10397,S700_3962,The Queen Mary,36,80.44
10397,S700_3505,The Titanic,48,86.15
10397,S700_2610,The USS Constitution Ship,22,62.88
10397,S700_1938,The Mayflower,32,69.29
10398,S72_1253,Boeing X-32A JSF,34,41.22
10398,S24_3949,Corsair F4U ( Bird Cage),41,56.64
10398,S24_2841,1900s Vintage Bi-Plane,28,60.29
10398,S32_4289,1928 Ford Phaeton Deluxe,22,60.54
10398,S50_1341,1930 Buick Marquette Phaeton,49,38.84
10398,S700_1691,American Airlines: B767-300,47,78.55
10398,S700_2047,HMS Bounty,36,75.13
10398,S700_2466,America West Airlines B757-200,22,98.72
10398,S700_2834,ATA: B757-300,23,102.04
10398,S700_3167,F/A 18 Hornet 1/72,29,76.8
10398,S18_1662,1980s Black Hawk Helicopter,33,130.88
10398,S700_4002,American Airlines: MD-11S,36,62.19
10398,S24_3420,1937 Horch 930V Limousine,34,61.15
10398,S24_4278,1900s Vintage Tri-Plane,45,65.93
10398,S18_2581,P-51-D Mustang,34,82.79
10398,S24_1785,1928 British Royal Navy Airplane,43,100.67
10398,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,45,92.11
10398,S18_3029,1999 Yamaha Speed Boat,28,70.54
10399,S32_1374,1997 BMW F650 ST,32,97.89
10399,S24_2000,1960 BSA Gold Star DBD34,58,75.41
10399,S24_1578,1997 BMW R 1100 S,57,104.81
10399,S18_2625,1936 Harley Davidson El Knucklehead,30,51.48
10399,S12_2823,2002 Suzuki XREO,29,123.51
10399,S10_4698,2003 Harley-Davidson Eagle Drag Bike,22,156.86
10399,S10_2016,1996 Moto Guzzi 1100i,51,99.91
10399,S10_1678,1969 Harley Davidson Ultimate Chopper,40,77.52
10400,S18_1662,1980s Black Hawk Helicopter,34,129.31
10400,S24_2841,1900s Vintage Bi-Plane,24,55.49
10400,S24_3420,1937 Horch 930V Limousine,38,59.18
10400,S72_1253,Boeing X-32A JSF,20,41.71
10400,S700_2047,HMS Bounty,46,82.37
10400,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,58,88.93
10400,S18_3029,1999 Yamaha Speed Boat,30,74.84
10400,S24_3816,1940 Ford Delivery Sedan,42,74.64
10400,S10_4757,1972 Alfa Romeo GTA,64,134.64
10401,S32_1374,1997 BMW F650 ST,49,81.91
10401,S700_2834,ATA: B757-300,21,96.11
10401,S18_2581,P-51-D Mustang,42,75.19
10401,S24_4278,1900s Vintage Tri-Plane,52,65.93
10401,S24_1785,1928 British Royal Navy Airplane,38,87.54
10401,S32_4289,1928 Ford Phaeton Deluxe,62,62.6
10401,S50_1341,1930 Buick Marquette Phaeton,56,41.46
10401,S700_1691,American Airlines: B767-300,11,77.64
10401,S700_3167,F/A 18 Hornet 1/72,77,73.6
10401,S700_2466,America West Airlines B757-200,85,98.72
10401,S700_4002,American Airlines: MD-11S,40,66.63
10401,S24_3949,Corsair F4U ( Bird Cage),64,59.37
10402,S10_2016,1996 Moto Guzzi 1100i,45,118.94
10402,S18_2625,1936 Harley Davidson El Knucklehead,55,58.15
10402,S24_2000,1960 BSA Gold Star DBD34,59,61.7
10403,S18_3782,1957 Vespa GS150,36,55.33
10403,S32_2206,1982 Ducati 996 R,30,35.8
10403,S50_4713,2002 Yamaha YZR M1,31,65.09
10403,S24_2360,1982 Ducati 900 Monster,27,57.49
10403,S32_4485,1974 Ducati 350 Mk3 Desmo,45,88.78
10403,S12_2823,2002 Suzuki XREO,66,122
10403,S10_1678,1969 Harley Davidson Ultimate Chopper,24,85.17
10403,S24_1578,1997 BMW R 1100 S,46,109.32
10403,S10_4698,2003 Harley-Davidson Eagle Drag Bike,66,174.29
10404,S12_3380,1968 Dodge Charger,43,102.17
10404,S24_3371,1971 Alpine Renault 1600s,49,53.27
10404,S12_1099,1968 Ford Mustang,64,163.44
10404,S12_3990,1970 Plymouth Hemi Cuda,77,67.03
10404,S18_3482,1976 Ford Gran Torino,28,127.88
10404,S18_3278,1969 Dodge Super Bee,90,67.54
10404,S24_4620,1961 Chevrolet Impala,48,65.48
10404,S18_4721,1957 Corvette Convertible,48,124.99
10405,S18_3232,1992 Ferrari 360 Spider red,55,147.33
10405,S24_2972,1982 Lamborghini Diablo,47,37.38
10405,S24_3856,1956 Porsche 356A Coupe,76,127.79
10405,S18_1889,1948 Porsche 356-A Roadster,61,72.38
10405,S12_4675,1969 Dodge Charger,97,115.16
10406,S18_3685,1948 Porsche Type 356 Roadster,65,117.26
10406,S18_1984,1995 Honda Civic,48,133.72
10406,S18_1129,1993 Mazda RX-7,61,124.56
10407,S18_2248,1911 Ford Town Car,42,58.12
10407,S18_1749,1917 Grand Touring Sedan,76,141.1
10407,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,6,91.11
10407,S18_4933,1957 Ford Thunderbird,66,64.14
10407,S24_2887,1952 Citroen-15CV,59,98.65
10407,S24_2766,1949 Jaguar XK 120,76,81.78
10407,S24_3191,1969 Chevrolet Camaro Z28,13,77.05
10407,S24_1046,1970 Chevy Chevelle SS 454,26,68.35
10407,S24_3432,2002 Chevy Corvette,43,101.73
10407,S24_1628,1966 Shelby Cobra 427 S/C,64,45.78
10407,S18_1589,1965 Aston Martin DB5,59,114.48
10407,S18_2870,1999 Indy 500 Monte Carlo SS,41,132
10408,S24_3969,1936 Mercedes Benz 500k Roadster,15,41.03
10409,S24_1937,1939 Chevrolet Deluxe Coupe,61,27.88
10409,S18_2325,1932 Model A Ford J-Coupe,6,104.25
10410,S18_2949,1913 Ford Model T Speedster,47,93.21
10410,S18_3136,18th Century Vintage Horse Carriage,34,84.82
10410,S18_2957,1934 Ford V8 Coupe,53,49.97
10410,S24_4258,1936 Chrysler Airflow,50,95.44
10410,S18_3320,1917 Maxwell Touring Car,44,81.35
10410,S18_1367,1936 Mercedes-Benz 500K Special Roadster,44,51.21
10410,S18_1342,1937 Lincoln Berline,65,99.66
10410,S18_2795,1928 Mercedes-Benz SSK,56,145.13
10410,S24_2022,1938 Cadillac V-16 Presidential Limousine,31,42.56
10411,S32_1268,1980's GM Manhattan Express,26,78.01
10411,S10_4962,1962 LanciaA Delta 16V,27,144.79
10411,S18_4600,1940s Ford truck,46,106.55
10411,S700_2824,1982 Camaro Z28,34,89.01
10411,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,27,60.76
10411,S12_1666,1958 Setra Bus,40,110.7
